2021-09-22 10:26:58,002 INFO  AssemblyExportForm.cs: 309 - Saving URDF package to C:\Users\admin\Desktop\ginger相关\ginger_urdf_0514\ginger_urdf\ginger_description_imu_0922\ginger_description
2021-09-22 10:26:58,004 INFO  ExportHelper.cs: 147 - Beginning the export process
2021-09-22 10:26:58,005 INFO  ExportHelper.cs: 153 - Creating package directories with name ginger_description and save path C:\Users\admin\Desktop\ginger相关\ginger_urdf_0514\ginger_urdf\ginger_description_imu_0922
2021-09-22 10:27:00,900 INFO  ExportHelper.cs: 162 - Creating CMakeLists.txt at C:\Users\admin\Desktop\ginger相关\ginger_urdf_0514\ginger_urdf\ginger_description_imu_0922\ginger_description\CMakeLists.txt
2021-09-22 10:27:00,902 INFO  ExportHelper.cs: 166 - Creating joint names config at C:\Users\admin\Desktop\ginger相关\ginger_urdf_0514\ginger_urdf\ginger_description_imu_0922\ginger_description\config\joint_names_ginger_description.yaml
2021-09-22 10:27:00,903 INFO  ExportHelper.cs: 170 - Creating package.xml at C:\Users\admin\Desktop\ginger相关\ginger_urdf_0514\ginger_urdf\ginger_description_imu_0922\ginger_description\package.xml
2021-09-22 10:27:00,907 INFO  PackageXMLWriter.cs: 21 - Creating package.xml at C:\Users\admin\Desktop\ginger相关\ginger_urdf_0514\ginger_urdf\ginger_description_imu_0922\ginger_description\package.xml
2021-09-22 10:27:00,919 INFO  ExportHelper.cs: 177 - Creating RVIZ launch file in C:\Users\admin\Desktop\ginger相关\ginger_urdf_0514\ginger_urdf\ginger_description_imu_0922\ginger_description\launch\
2021-09-22 10:27:00,924 INFO  ExportHelper.cs: 182 - Creating Gazebo launch file in C:\Users\admin\Desktop\ginger相关\ginger_urdf_0514\ginger_urdf\ginger_description_imu_0922\ginger_description\launch\
2021-09-22 10:27:00,925 INFO  ExportHelper.cs: 187 - Saving existing STL preferences
2021-09-22 10:27:00,926 INFO  ExportHelper.cs: 450 - Saving users preferences
2021-09-22 10:27:00,928 INFO  ExportHelper.cs: 190 - Modifying STL preferences
2021-09-22 10:27:00,928 INFO  ExportHelper.cs: 464 - Setting STL preferences
